word	freq
struggle	70984
weak	70984
conduct	70972
planes	70955
benchmark	70921
picked	70916
drawn	70915
delhi	70874
surgery	70871
links	70836
broadcast	70817
seeing	70816
worried	70735
returning	70696
channel	70684
expansion	70670
accepted	70649
snow	70633
serbia	70611
favorite	70593
strikes	70569
crucial	70541
eye	70540
generation	70470
windows	70326
producer	70318
northwest	70288
marriage	70256
so-called	70246
joseph	70236
howard	70188
creating	70176
prize	70158
kevin	70114
electricity	70105
discussed	70065
limit	70056
targets	70051
abroad	70033
appeals	69989
organized	69912
referendum	69902
design	69857
telling	69804
boys	69556
exactly	69551
gm	69534
closely	69515
female	69494
fish	69467
miss	69438
predicted	69402
route	69356
industries	69213
interested	69184
suffering	69174
computers	69104
easily	69087
severe	69059
map	69045
g	69023
edge	69000
writing	68917
worse	68840
yankees	68832
controversial	68822
envoy	68787
neighborhood	68698
diplomats	68654
struggling	68599
extended	68565
diego	68553
deals	68471
estimates	68420
gop	68397
threats	68393
fort	68289
prove	68228
liberal	68127
supposed	68119
unlikely	68110
permanent	68085
bangladesh	68079
dole	68070
milosevic	68069
relatives	68069
jack	68067
marked	68048
deadly	68047
super	68017
walked	67984
updates	67961
consecutive	67950
massachusetts	67939
character	67925
venezuela	67919
collapse	67893
earth	67893
boeing	67811
directed	67739
famous	67739
begun	67678
athens	67674
pull	67660
married	67646
bombings	67540
boat	67519
medal	67443
welfare	67437
nationwide	67381
piece	67374
completely	67357
manufacturing	67311
pointed	67267
perfect	67267
proposals	67263
clashes	67253
secure	67172
restaurant	67102
classic	67100
brothers	67098
defending	67098
mutual	67094
collection	67070
imposed	67058
confident	67048
electronic	66993
delivery	66927
fled	66904
fly	66886
existing	66861
wearing	66829
n	66825
adopted	66751
wave	66740
type	66737
andrew	66670
li	66652
die	66624
haiti	66609
iraqis	66566
transfer	66451
cited	66431
daniel	66414
options	66351
yugoslavia	66333
resolve	66266
effects	66255
bar	66253
becomes	66204
brian	66195
introduced	66065
assault	66062
aug	66051
withdrawal	65974
provides	65883
indeed	65868
actor	65774
tensions	65736
covered	65735
lebanese	65723
bridge	65716
welcome	65700
poverty	65691
file	65682
elsewhere	65638
treated	65553
band	65544
discussions	65489
towards	65482
resort	65461
norway	65448
100,000	65422
nice	65420
northeast	65413
output	65257
youth	65254
fashion	65224
gathered	65223
aside	65216
courts	65129
minnesota	65107
dismissed	65060
nasdaq	65040
annan	65014
headlines	64997
cutting	64954
visits	64938
broad	64912
digital	64870
fought	64843
lawsuit	64825
patrick	64817
grant	64803
younger	64783
priority	64768
appointed	64738
mohammed	64719
regions	64586
adviser	64537
calm	64515
antonio	64509
emerging	64445
theater	64426
recorded	64255
signing	64244
mobile	64228
returns	64172
nba	64165
pushing	64146
reality	64139
recession	64128
q	64122
stands	64100
testing	64086
medicine	64074
exercise	64046
dan	64042
schedule	64002
beating	63974
reaching	63964
differences	63962
bombs	63905
expert	63891
carlos	63879
bigger	63781
flying	63766
teachers	63677
thanks	63666
neighboring	63655
strongly	63652
opportunities	63578
virus	63560
pair	63515
investments	63497
kerry	63448
centers	63423
negative	63312
formal	63300
electric	63295
changing	63242
economist	63219
split	63178
portugal	63176
sharply	63176
via	63162
formed	63149
racing	63101
deadline	63079
attempts	63067
satellite	63022
urban	63014
sitting	62977
vowed	62966
trillion	62955
judges	62897
statements	62881
initially	62881
standings	62847
tim	62846
text	62837
taylor	62826
establish	62815
replaced	62757
payments	62741
mine	62713
handed	62712
expensive	62663
fewer	62635
golden	62588
appearance	62540
giants	62533
tobacco	62531
coup	62489
cia	62443
manhattan	62429
wild	62392
provincial	62391
delivered	62319
possibly	62284
helicopter	62273
write	62266
squad	62261
barack	62256
pound	62214
earthquake	62194
dark	62192
otherwise	62167
scoring	62132
wake	62113
mary	62096
seventh	62079
remove	62052
challenges	62049
express	62033
fields	61962
insurgents	61898
tie	61853
traders	61848
allows	61807
retirement	61775
turns	61745
connection	61726
singles	61719
downtown	61717
represents	61647
rivals	61612
color	61599
divided	61598
wine	61597
tiny	61573
falls	61548
watched	61534
ma	61504
sox	61482
santa	61472
physical	61463
nobody	61430
reporter	61359
reaction	61327
increases	61261
ahmed	61243
users	61222
initiative	61216
hospitals	61211
removed	61207
journal	61007
brazilian	60944
atlantic	60912
stronger	60886
agreements	60880
publicly	60864
rangers	60848
geneva	60797
missiles	60784
inc	60696
supporting	60665
restrictions	60591
legislature	60555
aides	60552
truth	60448
invasion	60426
phoenix	60284
pennsylvania	60271
nbc	60270
blow	60240
count	60224
probe	60211
pilot	60197
slug	60148
extremely	60123
choose	60117
apartment	60086
moderate	60066
shareholders	60052
unions	59981
testimony	59965
involvement	59937
danger	59895
affect	59859
networks	59857
merger	59847
vast	59817
sister	59816
direction	59812
preparing	59732
hezbollah	59712
importance	59690
native	59651
victim	59646
alexander	59607
sees	59571
jets	59558
laden	59506
widespread	59497
destruction	59469
drove	59417
resistance	59411
filled	59393
animals	59379
marine	59368
regulations	59339
understanding	59283
jeff	59258
achieve	59170
flu	59122
drivers	59097
demanding	59093
chang	59075
henry	58986
hurricane	58949
song	58926
michigan	58878
palm	58833
gross	58826
ben	58783
forest	58760
tampa	58754
honor	58732
communities	58685
concluded	58649
denver	58631
tel	58579
damaged	58553
respond	58531
virtually	58529
fun	58496
risks	58482
roads	58478
lewis	58469
passenger	58469
promise	58421
advisory	58386
troubled	58347
upcoming	58342
cleveland	58335
rd	58323
unchanged	58298
observers	58295
receiving	58288
bear	58260
prominent	58215
opens	58190
prepare	58127
juan	58098
shopping	58098
palace	57960
pain	57929
wilson	57922
competitive	57904
failing	57871
christopher	57866
aware	57852
hang	57831
compete	57791
jumped	57783
worry	57753
investigating	57747
lowest	57727
nfl	57721
speculation	57668
highway	57664
composite	57637
carter	57619
colleagues	57604
academy	57555
manchester	57552
duty	57549
analysis	57542
foot	57533
arm	57518
cards	57515
document	57509
friendly	57478
obviously	57452
salt	57419
ten	57394
islamabad	57374
vs	57368
option	57361
simpson	57328
greatest	57322
gunmen	57314
waters	57311
healthy	57304
economists	57302
interim	57262
writes	57136
weight	57109
questioned	57100
alternative	57078
defensive	57065
complained	57021
angry	57007
editorial	56999
membership	56912
chavez	56880
invited	56851
apart	56839
registered	56768
athletes	56762
electoral	56738
defeated	56694
trend	56687
queen	56645

shift	56577
shared	56576
ideas	56576
hitting	56546
path	56502
sarajevo	56501
heading	56479
requires	56449
images	56415
camps	56414
dinner	56403
apple	56399
liberation	56394
towns	56360
sit	56346
motor	56304
lay	56278
employment	56264
defend	56262
familiar	56208
unlike	56132
strengthen	56127
reporting	56098
southwest	56095
tight	55997
dream	55983
ease	55968
alan	55963
corner	55942
jump	55918
thus	55873
located	55865
revealed	55839
deliver	55834
gates	55779
eric	55765
meets	55761
hostages	55756
catch	55746
easier	55726
hole	55704
minor	55673
morgan	55573
belgrade	55562
handle	55560
tens	55555
disney	55460
gary	55409
ongoing	55395
talked	55376
explain	55314
fallen	55301
passing	55287
causing	55287
infrastructure	55272
advice	55262
enterprises	55213
individuals	55180
halt	55177
emerged	55167
feb	55124
finals	55090
kashmir	55064
casualties	55048
yield	55015
uses	55006
grown	54977
alive	54973
turnover	54960
fit	54939
officially	54932
display	54920
monthly	54909
races	54821
shop	54818
memorial	54736
prompted	54713
screen	54713
pm	54701
stepped	54694
sat	54683
desk	54657
abdullah	54648
threw	54617

manufacturers	54562
estimate	54560
proved	54543
partnership	54496
cuban	54479
compromise	54476
monitoring	54474
targeted	54416
machine	54389
happens	54349
scotland	54349
dealing	54347
eighth	54320
animal	54314
aviation	54308
scientific	54295
column	54287
guards	54281
blame	54277
lift	54231
producers	54175
writers	54163
managers	54150
aboard	54138
accounting	54074
factory	54057
neighbors	54030
impossible	54028
myself	54013
secretary-general	54003
facility	53998
breaking	53993
newly	53917
faith	53887
striker	53839
en	53836
romania	53833
responded	53815
chirac	53812
equity	53791
hair	53785
recalled	53783
settle	53754
jews	53726
announce	53710
tiger	53671
granted	53618
columbia	53592
ocean	53564
surprised	53530
fees	53493
cease-fire	53479
backing	53448
matters	53442
solid	53421
imf	53338
quake	53327
governing	53316
holy	53297
amendment	53263
custody	53239
jet	53189
limits	53170
savings	53156
electronics	53143
suggest	53136
aggressive	53125
core	53117
extend	53109
acts	53086
complaints	53072
controls	53021
worker	53019
brand	53011
temporary	53006
stable	52997
bankruptcy	52995
patient	52991
broader	52979
las	52977
chechnya	52970
pieces	52950
warner	52911
scale	52851
managing	52826
encourage	52822
barrels	52811
agricultural	52770
sunni	52740
baltimore	52740
nomination	52735
unity	52708
tourist	52641
cbs	52629
controlled	52578
tribunal	52541
detention	52537
kurdish	52532
-member	52507
worldsources	52488
reserves	52487
diplomat	52487
debut	52482
borders	52475
et	52434
represent	52433
link	52431
denmark	52415
revolution	52358
dean	52299
driven	52294
developments	52293
resignation	52291
guerrillas	52235
cook	52207
owns	52197
gap	52175
commentary	52165
wish	52156
stuff	52118
restore	52107
abc	52101
unusual	52096
compensation	52084
explained	52082
sugar	52058
revenues	52054
discussion	52048
delayed	52045
alert	52012
refugee	51987
letters	51963
arts	51927
ninth	51916
noting	51912
barcelona	51881
preliminary	51875
birth	51853
dog	51839
dramatic	51833
centre	51825
throw	51815
degree	51814
winners	51755
chain	51716
deeply	51710
congo	51675
coffee	51651
taiwanese	51593
sensitive	51567
chile	51557
radical	51554
trucks	51536
brain	51505
seasons	51504
papers	51500
originally	51462
telecommunications	51411
iowa	51401
cambodia	51322
nepal	51307
pool	51271
entry	51223
awards	51188
le	51167
pitch	51155
improving	51085
guns	51062
welcomed	51021
contained	51002
exhibition	50966
hired	50931
cyprus	50836
touch	50790
ultimately	50789
steady	50779
behavior	50757
austin	50749
pittsburgh	50735
intense	50734
background	50691
witness	50633
knowledge	50613
values	50574
bird	50550
arrive	50541
allen	50527
metal	50521
blocked	50455
serbian	50447
survivors	50433
recovered	50419
ally	50396
fishing	50392
garden	50346
teacher	50330
villages	50296
cells	50291
junior	50282
repeated	50246
rating	50218
herself	50183
songs	50175
abortion	50150
withdraw	50146
mortgage	50137
gasoline	50093
spirit	49988
cool	49950
toyota	49924
stayed	49917
enjoy	49913
engine	49835
liu	49829
exchanges	49824
raid	49818
gathering	49770
suddenly	49737
wing	49720
singer	49714
veterans	49709
album	49666
al-qaeda	49649
upset	49639
crackdown	49638
plot	49637
killings	49601
outcome	49596
lakers	49592
streak	49589
bell	49583
kmt	49546
participate	49543
memory	49541
crashed	49535
rocket	49446
minimum	49445
dominated	49411
finland	49408
equal	49402
arsenal	49373
vision	49356
variety	49282
wto	49268
joining	49226
surrounding	49210
aide	49185
participants	49184
tries	49161
quiet	49154
tickets	49134
avenue	49124
stone	49105
pact	49078
reputation	49074
prospects	49022
elizabeth	49019
anderson	48988
prosecution	48973
flag	48935
handling	48930
barrel	48858
survived	48837
peru	48813
foreigners	48721
stewart	48704
founded	48699
pop	48663
expanded	48649
apparent	48637
peacekeeping	48630
arrival	48623
mail	48538
lady	48520
promises	48502
selected	48470
outlook	48462
instance	48451
reduction	48429
condemned	48378
larry	48376
maria	48360
hockey	48359
dance	48309
flow	48302
ride	48295
helps	48285
economies	48259
pilots	48253
recognize	48209
vladimir	48187
caribbean	48143
tested	48141
medicare	48136
kuala	48079
islam	48073
inspectors	48007
clash	48006
dpp	48003
roughly	47998
learning	47988
trees	47953
employee	47953
clubs	47927
traveling	47923
frankfurt	47921
definitely	47876
seeks	47846
gordon	47836
formally	47800
negotiating	47788
plenty	47759
invest	47745
rio	47742
prior	47680
maximum	47679
eat	47659
plastic	47654
weren	47653
somalia	47648
walking	47644
orange	47635
glass	47628
simon	47598
anger	47560
desire	47558
factor	47551
tonight	47537
appropriate	47531
chosen	47511
lifted	47511
ryan	47498
guarantee	47491
artists	47479
male	47476
rwanda	47471
identify	47469
resigned	47467
contest	47464
counterpart	47423
feels	47397
entering	47384
tells	47353
represented	47351
numerous	47340
portion	47335
deployed	47332
hu	47280
apply	47278
structure	47221
ballot	47194
financing	47185
ad	47178
khan	47175
absolutely	47174
senators	47151
ticket	47114
hillary	47089
escape	47084
representing	47057
francs	47002
pyongyang	46990
longtime	46982
motion	46940
presidents	46930
